time,precipIntensity,precipProbability,temperature,apparentTemperature,dewPoint,humidity,pressure,windSpeed,windGust,windBearing,cloudCover,uvIndex,visibility,Hour of Day,Output Power (from Jon)
1485021600,0,0,49.61,47.31,33.06,0.53,1005.77,5.79,10.71,235,0.03,2,10,10,0
1485025200,0,0,51.59,51.59,31.69,0.46,1007.07,4.72,10.2,233,0.03,3,10,11,0.780750036
1485028800,0,0,53.53,53.53,30.57,0.41,1007.16,3.23,9.58,236,0,3,10,12,0.714999974
1485032400,0,0,55.48,55.48,29.87,0.37,1007.46,2.96,10.15,293,0.03,3,10,13,0.82099998
1485036000,0,0,55.34,55.34,29.03,0.36,1008.33,3.26,10.55,272,0.03,2,10,14,1.235000014
1485039600,0,0,55.28,55.28,27.34,0.34,1009.35,3.46,9.88,247,0.08,1,10,15,1.18566668
1485043200,0,0,53.64,53.64,27.71,0.37,1010.75,3.19,8.84,239,0.08,0,10,16,1.736999989
1485046800,0,0,51.57,51.57,30.02,0.43,1011.43,3.25,6.65,250,0.08,0,10,17,0.833000004
1485050400,0,0,48.34,48.34,30.54,0.5,1012.38,2.87,5.97,208,0.04,0,10,18,0.275000006
1485054000,0,0,46.26,45.31,29.7,0.52,1014.16,3.13,5.38,208,0.03,0,10,19,0
1485057600,0,0,45.18,45.18,30.32,0.56,1015.12,1.92,6.19,218,0.03,0,10,20,0
1485061200,0,0,43.95,43.95,31.04,0.6,1016.04,2.03,3.99,205,0.06,0,10,21,0
1485064800,0,0,43.71,43.71,31.48,0.62,1016.57,1.17,3.72,166,0.14,0,10,22,0
1485068400,0,0,43.36,43.36,32.34,0.65,1017.15,0.54,3.12,209,0.62,0,10,23,0
1485072000,0,0,43.78,43.78,32.45,0.64,1016.79,0.89,3.77,65,0.19,0,10,0,0
1485075600,0,0,43.79,43.79,31.82,0.62,1016.08,2.23,4.57,81,0.35,0,10,1,0
1485079200,0,0,43.07,43.07,32.73,0.67,1017.33,0.96,4.19,127,0.48,0,10,2,0
1485082800,0,0,43.15,43.15,32.85,0.67,1017.18,1.99,5.58,133,0.43,0,10,3,0
1485086400,0,0,44.04,44.04,34.07,0.68,1016.64,2.3,7.54,153,0.43,0,10,4,0
1485090000,0,0,43.71,43.71,34.72,0.7,1017.01,2.48,6.38,163,0.54,0,10,5,0
1485093600,0.0028,0.32,43.39,43.39,35.66,0.74,1018.06,2.34,5.03,165,0.86,0,10,6,0
1485097200,0.0011,0.24,43.14,43.14,36.52,0.77,1018.4,1.97,7.58,126,0.68,0,10,7,0
1485100800,0.0021,0.16,43.78,41.82,36.72,0.76,1018.75,3.85,7.03,150,0.86,0,10,8,0
1485104400,0.0041,0.47,43.21,41.22,37.6,0.8,1019.36,3.77,8.32,150,1,1,10,9,0
1485108000,0.0128,0.75,43.47,40.06,38.24,0.82,1019.51,5.73,10.36,155,0.86,2,10,10,0
1485111600,0.0185,0.77,43.86,40.09,38.91,0.83,1018.78,6.44,10.33,154,1,2,9.73,11,1.67900002
1485115200,0.0199,0.86,43.53,39.59,38.84,0.83,1017.5,6.62,11.78,156,1,2,9.41,12,16.60300064
1485118800,0.02,0.8,43.05,38.89,38.88,0.85,1016.62,6.86,9.74,149,1,2,9.41,13,10.58300018
1485122400,0.0123,0.77,42.96,39.05,39.39,0.87,1015.12,6.38,9.34,150,0.86,2,10,14,14.25699997
1485126000,0.0225,0.9,43.26,39.52,38.83,0.84,1015.3,6.2,9.33,149,0.86,1,9.41,15,12.73900032
1485129600,0.0216,0.85,43.44,41.32,38.97,0.84,1014.27,3.97,11.55,140,0.86,0,10,16,8.484000206
1485133200,0.0141,0.71,43.74,40.98,41.27,0.91,1014.48,4.84,11.72,133,1,0,9.28,17,7.092000008
1485136800,0.0154,0.71,43.53,40.18,41.44,0.92,1013.9,5.65,11.57,141,1,0,10,18,2.933000088
1485140400,0.0098,0.63,43.91,40.96,41.23,0.9,1012.69,5.15,11.29,141,0.86,0,9.12,19,2.040999889
1485144000,0.0074,0.34,44.76,40.99,41.43,0.88,1011.74,6.78,10.08,154,0.86,0,8.27,20,0
1485147600,0.0079,0.41,44.93,40.43,39.21,0.8,1010.09,8.36,13.26,162,0.68,0,8.25,21,0
1485151200,0.0069,0.38,45.33,41.85,39.19,0.79,1009.72,6.44,9.36,167,1,0,8.84,22,0
1485154800,0.0127,0.59,46.31,42.16,41.5,0.83,1009.43,8.26,12.51,167,1,0,8.58,23,0
1485158400,0.0164,0.72,46.35,41.78,42.24,0.85,1008.24,9.28,16.78,173,0.86,0,10,0,0
1485162000,0.0071,0.49,46.44,41.51,42.31,0.85,1006.99,10.33,17.86,173,0.86,0,10,1,0
1485165600,0.0038,0.33,46.99,41.78,41.84,0.82,1006.69,11.52,17.46,163,0.78,0,10,2,0
1485169200,0.0005,0.15,47.46,42.68,41.93,0.81,1005.09,10.58,19.11,164,0.82,0,10,3,0
1485172800,0.0129,0.77,47.33,42.43,42.02,0.82,1005.72,10.87,20.1,199,0.82,0,7.42,4,0
1485176400,0.0206,0.86,46.41,40.64,37.82,0.72,1005.66,12.85,21.19,208,1,0,10,5,0
1485180000,0.0037,0.44,45.8,40.53,35.23,0.66,1005.94,10.83,19.52,221,0.75,0,10,6,0
1485183600,0.0004,0.12,45.75,40.49,33.42,0.62,1006.33,10.76,13.55,215,0.32,0,10,7,0
1485187200,0.0002,0.04,47.17,42.6,32.67,0.57,1007.09,9.82,15.52,214,0.06,0,10,8,0
1485190800,0,0,48.59,43.93,31.75,0.52,1007.3,11.07,18.19,212,0.1,1,10,9,0
1485194400,0,0,49.92,44.95,31.8,0.5,1007.25,13.36,23.94,216,0.1,2,10,10,0.254000008
1485198000,0,0,50.4,50.4,31.31,0.48,1006.68,14.27,24.72,206,0.06,3,10,11,13.05200005
1485201600,0.0012,0.19,50.04,50.04,30.32,0.46,1005.71,13.11,21.43,212,0.1,3,10,12,16.48699951
1485205200,0.0006,0.13,49.46,45.18,30.23,0.47,1005.41,10.54,17.48,223,0.32,3,10,13,15.54100037
1485208800,0.0006,0.17,50.12,50.12,29.97,0.46,1004.49,9.72,16.97,224,0.32,2,10,14,0
1485212400,0.0005,0.1,49.61,45.93,29.95,0.46,1004.42,8.94,14.29,223,0.1,1,10,15,14.50899982
1485216000,0,0,48.29,44.94,30.65,0.5,1004.25,7.4,11.79,206,0.1,0,10,16,15.60200024
1485219600,0,0,47.19,44.83,31.13,0.53,1004.48,5.14,9.38,201,0.59,0,10,17,3.450000048
1485223200,0,0,45.29,42.95,30.78,0.57,1004.43,4.63,8.1,211,0.32,0,10,18,14.36600018
1485226800,0,0,44.35,41.9,30.97,0.59,1004.98,4.55,10.39,240,0.75,0,10,19,1.537999988
